,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
692,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-02-29 20:00,2020,2,29,20:00,-3.5,,-10.2,,60,,0.0,,28.0,,24.0,,16.1,,100.88,,,,-10.0,,
693,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-02-29 21:00,2020,2,29,21:00,-4.1,,-9.6,,66,,0.0,,28.0,,13.0,,16.1,,100.95,,,,-9.0,,
694,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-02-29 22:00,2020,2,29,22:00,-4.7,,-10.3,,65,,0.0,,27.0,,13.0,,16.1,,100.98,,,,-10.0,,
695,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-02-29 23:00,2020,2,29,23:00,-4.8,,-9.8,,68,,0.0,,26.0,,15.0,,16.1,,101.0,,,,-10.0,,
696,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 00:00,2021,2,1,00:00,-7.6,,-11.7,,73,,0.0,,5.0,,34.0,,16.1,,101.11,,,,-17.0,,
697,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 01:00,2021,2,1,01:00,-8.1,,-12.4,,72,,0.0,,4.0,,32.0,,16.1,,101.09,,,,-17.0,,
698,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 02:00,2021,2,1,02:00,-8.9,,-14.5,,64,,0.0,,4.0,,26.0,,16.1,,101.12,,,,-18.0,,
699,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 03:00,2021,2,1,03:00,-9.1,,-14.7,,64,,0.0,,3.0,,17.0,,16.1,,101.13,,,,-16.0,,
700,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 04:00,2021,2,1,04:00,-8.9,,-14.5,,64,,0.0,,4.0,,17.0,,16.1,,101.12,,,,-16.0,,
701,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 05:00,2021,2,1,05:00,-8.7,,-14.4,,64,,0.0,,3.0,,17.0,,16.1,,101.09,,,,-16.0,,
702,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 06:00,2021,2,1,06:00,-8.4,,-14.1,,64,,0.0,,2.0,,15.0,,16.1,,101.12,,,,-15.0,,
703,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 07:00,2021,2,1,07:00,-8.1,,-13.8,,64,,0.0,,2.0,,13.0,,16.1,,101.15,,,,-14.0,,
704,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 08:00,2021,2,1,08:00,-8.1,,-14.0,,63,,0.0,,2.0,,15.0,,16.1,,101.17,,,,-14.0,,
705,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 09:00,2021,2,1,09:00,-8.0,,-13.5,,65,,0.0,,4.0,,17.0,,16.1,,101.16,,,,-15.0,,
706,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 10:00,2021,2,1,10:00,-7.3,,-13.3,,63,,0.0,,1.0,,17.0,,16.1,,101.14,,,,-14.0,,
707,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 11:00,2021,2,1,11:00,-6.4,,-13.7,,56,,0.0,,6.0,,13.0,,16.1,,101.12,,,,-12.0,,
708,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 12:00,2021,2,1,12:00,-5.3,,-13.1,,55,,0.0,,7.0,,13.0,,16.1,,101.04,,,,-10.0,,
709,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 13:00,2021,2,1,13:00,-4.9,,-12.8,,54,,0.0,,6.0,,15.0,,16.1,,100.94,,,,-10.0,,
710,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 14:00,2021,2,1,14:00,-4.1,,-11.2,,58,,0.0,,8.0,,17.0,,16.1,,100.85,,,,-10.0,,
711,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 15:00,2021,2,1,15:00,-2.7,,-11.7,,50,,0.0,,5.0,,13.0,,16.1,,100.83,,,,-7.0,,
712,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 16:00,2021,2,1,16:00,-2.2,,-12.8,,44,,0.0,,4.0,,13.0,,16.1,,100.83,,,,-7.0,,
713,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 17:00,2021,2,1,17:00,-3.0,,-15.8,,37,,0.0,,2.0,,15.0,,16.1,,100.87,,,,-8.0,,
714,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 18:00,2021,2,1,18:00,-2.9,,-15.3,,38,,0.0,,2.0,,13.0,,16.1,,100.91,,,,-8.0,,
715,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 19:00,2021,2,1,19:00,-3.7,,-14.9,,42,,0.0,,35.0,,22.0,,16.1,,100.93,,,,-10.0,,
716,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 20:00,2021,2,1,20:00,-3.6,,-14.5,,43,,0.0,,36.0,,17.0,,16.1,,100.91,,,,-9.0,,
717,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 21:00,2021,2,1,21:00,-3.6,,-14.1,,44,,0.0,,2.0,,18.0,,16.1,,100.89,,,,-9.0,,
718,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 22:00,2021,2,1,22:00,-4.0,,-14.3,,45,,0.0,,3.0,,22.0,,16.1,,100.89,,,,-11.0,,
719,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-01 23:00,2021,2,1,23:00,-4.3,,-14.6,,45,,0.0,,1.0,,11.0,,16.1,,100.86,,,,-9.0,,
720,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 00:00,2021,2,2,00:00,-4.6,,-14.8,,45,,0.0,,36.0,,17.0,,16.1,,100.83,,,,-10.0,,
721,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 01:00,2021,2,2,01:00,-5.1,,-15.5,,44,,0.0,,2.0,,18.0,,16.1,,100.78,,,,-11.0,,
722,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 02:00,2021,2,2,02:00,-5.9,,-15.1,,49,,0.0,,34.0,,13.0,,16.1,,100.75,,,,-11.0,,
723,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 03:00,2021,2,2,03:00,-6.7,,-15.0,,52,,0.0,,33.0,,11.0,,16.1,,100.72,,,,-12.0,,
724,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 04:00,2021,2,2,04:00,-6.5,,-14.8,,52,,0.0,,35.0,,11.0,,16.1,,100.69,,,,-11.0,,
725,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 05:00,2021,2,2,05:00,-6.4,,-14.7,,52,,0.0,,36.0,,11.0,,16.1,,100.68,,,,-11.0,,
726,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 06:00,2021,2,2,06:00,-6.8,,-14.7,,54,,0.0,,35.0,,15.0,,16.1,,100.67,,,,-13.0,,
727,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 07:00,2021,2,2,07:00,-6.7,,-13.9,,57,,0.0,,35.0,,24.0,,16.1,,100.63,,,,-14.0,,
728,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 08:00,2021,2,2,08:00,-6.3,,-12.7,,61,,0.0,,33.0,,18.0,,16.1,,100.57,,,,-13.0,,
729,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 09:00,2021,2,2,09:00,-5.4,,-11.9,,61,,0.0,,36.0,,24.0,,16.1,,100.51,,,,-13.0,,
730,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 10:00,2021,2,2,10:00,-5.0,,-11.9,,59,,0.0,,31.0,,15.0,,16.1,,100.47,,,,-11.0,,
731,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 11:00,2021,2,2,11:00,-3.3,,-12.0,,51,,0.0,,33.0,,11.0,,16.1,,100.4,,,,-8.0,,
732,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 12:00,2021,2,2,12:00,-2.6,,-12.7,,46,,0.0,,35.0,,21.0,,16.1,,100.25,,,,-9.0,,
733,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 13:00,2021,2,2,13:00,-1.5,,-10.5,,51,,0.0,,33.0,,18.0,,16.1,,100.14,,,,-7.0,,
734,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 14:00,2021,2,2,14:00,-0.5,,-9.1,,53,,0.0,,33.0,,22.0,,16.1,,100.08,,,,-6.0,,Snow
735,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 15:00,2021,2,2,15:00,-0.6,,-8.7,,54,,0.0,,34.0,,22.0,,16.1,,100.05,,,,-6.0,,
736,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 16:00,2021,2,2,16:00,-0.4,,-7.5,,59,,0.0,,32.0,,22.0,,16.1,,100.03,,,,-6.0,,
737,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 17:00,2021,2,2,17:00,0.0,,-6.7,,61,,0.0,,33.0,,24.0,,16.1,,100.01,,,,-6.0,,
738,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 18:00,2021,2,2,18:00,-0.1,,-5.9,,65,,0.0,,33.0,,21.0,,16.1,,100.04,,,,-6.0,,
739,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 19:00,2021,2,2,19:00,-0.4,,-6.6,,63,,0.0,,32.0,,22.0,,16.1,,100.02,,,,-6.0,,
740,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 20:00,2021,2,2,20:00,-0.1,,-7.4,,58,,0.0,,33.0,,24.0,,16.1,,99.98,,,,-6.0,,
741,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 21:00,2021,2,2,21:00,-0.1,,-7.4,,58,,0.0,,33.0,,30.0,,16.1,,99.97,,,,-7.0,,
742,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 22:00,2021,2,2,22:00,-0.6,,-7.7,,59,,0.0,,33.0,,26.0,,16.1,,99.96,,,,-7.0,,
743,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-02 23:00,2021,2,2,23:00,-1.4,,-8.2,,60,,0.0,,32.0,,34.0,,16.1,,99.91,,,,-9.0,,
744,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 00:00,2021,2,3,00:00,-2.2,,-9.0,,60,,0.0,,33.0,,26.0,,16.1,,99.9,,,,-9.0,,
745,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 01:00,2021,2,3,01:00,-3.1,,-9.8,,60,,0.0,,33.0,,32.0,,16.1,,99.89,,,,-11.0,,
746,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 02:00,2021,2,3,02:00,-3.5,,-10.2,,60,,0.0,,34.0,,32.0,,16.1,,99.9,,,,-11.0,,
747,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 03:00,2021,2,3,03:00,-4.3,,-11.0,,60,,0.0,,34.0,,28.0,,16.1,,99.91,,,,-12.0,,
748,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 04:00,2021,2,3,04:00,-5.2,,-11.0,,64,,0.0,,33.0,,30.0,,16.1,,99.93,,,,-13.0,,
749,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 05:00,2021,2,3,05:00,-5.6,,-11.6,,63,,0.0,,33.0,,32.0,,16.1,,99.97,,,,-14.0,,
750,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 06:00,2021,2,3,06:00,-5.0,,-12.6,,56,,0.0,,32.0,,21.0,,16.1,,100.05,,,,-12.0,,
751,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 07:00,2021,2,3,07:00,-5.3,,-12.3,,58,,0.0,,32.0,,32.0,,16.1,,100.09,,,,-14.0,,
752,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 08:00,2021,2,3,08:00,-5.3,,-11.9,,60,,0.0,,32.0,,26.0,,16.1,,100.08,,,,-13.0,,
753,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 09:00,2021,2,3,09:00,-4.8,,-11.2,,61,,0.0,,33.0,,24.0,,16.1,,100.1,,,,-12.0,,
754,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 10:00,2021,2,3,10:00,-3.8,,-11.1,,57,,0.0,,31.0,,30.0,,16.1,,100.13,,,,-11.0,,
755,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 11:00,2021,2,3,11:00,-2.8,,-11.9,,50,,0.0,,32.0,,28.0,,16.1,,100.18,,,,-10.0,,
756,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 12:00,2021,2,3,12:00,-0.9,,-12.0,,43,,0.0,,33.0,,28.0,,16.1,,100.13,,,,-7.0,,
757,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 13:00,2021,2,3,13:00,0.5,,-11.8,,40,,0.0,,33.0,,26.0,,16.1,,100.11,,,,,,
758,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 14:00,2021,2,3,14:00,0.9,,-10.6,,42,,0.0,,32.0,,21.0,,16.1,,100.11,,,,,,
759,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 15:00,2021,2,3,15:00,1.4,,-10.4,,41,,0.0,,34.0,,26.0,,16.1,,100.12,,,,,,
760,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 16:00,2021,2,3,16:00,0.9,,-9.9,,45,,0.0,,33.0,,28.0,,16.1,,100.16,,,,,,
761,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 17:00,2021,2,3,17:00,0.3,,-9.2,,49,,0.0,,32.0,,21.0,,16.1,,100.19,,,,,,
762,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 18:00,2021,2,3,18:00,-0.9,,-9.6,,52,,0.0,,31.0,,24.0,,16.1,,100.22,,,,-7.0,,
763,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 19:00,2021,2,3,19:00,-1.1,,-9.4,,54,,0.0,,31.0,,22.0,,16.1,,100.28,,,,-7.0,,
764,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 20:00,2021,2,3,20:00,-1.0,,-8.7,,56,,0.0,,33.0,,24.0,,16.1,,100.27,,,,-7.0,,
765,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 21:00,2021,2,3,21:00,-1.0,,-7.8,,60,,0.0,,31.0,,24.0,,16.1,,100.33,,,,-7.0,,
766,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 22:00,2021,2,3,22:00,-1.0,,-8.0,,59,,0.0,,33.0,,21.0,,16.1,,100.32,,,,-7.0,,
767,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-03 23:00,2021,2,3,23:00,-1.2,,-7.1,,64,,0.0,,33.0,,21.0,,16.1,,100.34,,,,-7.0,,
768,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 00:00,2021,2,4,00:00,-1.3,,-7.5,,63,,0.0,,33.0,,26.0,,16.1,,100.36,,,,-8.0,,
769,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 01:00,2021,2,4,01:00,-1.1,,-7.3,,63,,0.0,,33.0,,26.0,,16.1,,100.37,,,,-7.0,,
770,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 02:00,2021,2,4,02:00,-1.2,,-7.0,,65,,0.0,,33.0,,18.0,,16.1,,100.43,,,,-6.0,,
771,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 03:00,2021,2,4,03:00,-1.6,,-6.9,,67,,0.0,,33.0,,18.0,,16.1,,100.47,,,,-7.0,,
772,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 04:00,2021,2,4,04:00,-2.1,,-6.9,,70,,0.0,,33.0,,21.0,,16.1,,100.5,,,,-8.0,,
773,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 05:00,2021,2,4,05:00,-2.6,,-7.0,,72,,0.0,,32.0,,17.0,,16.1,,100.55,,,,-8.0,,
774,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 06:00,2021,2,4,06:00,-3.1,,-6.8,,76,,0.0,,32.0,,9.0,,16.1,,100.56,,,,-7.0,,
775,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 07:00,2021,2,4,07:00,-3.6,,-6.9,,78,,0.0,,28.0,,9.0,,16.1,,100.57,,,,-7.0,,
776,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 08:00,2021,2,4,08:00,-3.4,,-6.2,,81,,0.0,,28.0,,11.0,,16.1,,100.65,,,,-8.0,,
777,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 09:00,2021,2,4,09:00,-2.2,,-5.7,,77,,0.0,,26.0,,13.0,,16.1,,100.66,,,,-7.0,,
778,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 10:00,2021,2,4,10:00,-0.7,,-6.0,,68,,0.0,,28.0,,8.0,,16.1,,100.64,,,,-4.0,,
779,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 11:00,2021,2,4,11:00,0.1,,-5.6,,65,,0.0,,23.0,,11.0,,16.1,,100.62,,,,,,
780,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 12:00,2021,2,4,12:00,1.3,,-5.4,,61,,0.0,,16.0,,5.0,,16.1,,100.5,,,,,,
781,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 13:00,2021,2,4,13:00,1.7,,-5.1,,61,,0.0,,19.0,,9.0,,16.1,,100.43,,,,,,
782,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 14:00,2021,2,4,14:00,1.7,,-2.6,,73,,0.0,,20.0,,18.0,,16.1,,100.38,,,,,,
783,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 15:00,2021,2,4,15:00,1.9,,-2.8,,71,,0.0,,19.0,,17.0,,16.1,,100.28,,,,,,
784,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 16:00,2021,2,4,16:00,1.8,,-2.5,,73,,0.0,,19.0,,15.0,,16.1,,100.17,,,,,,
785,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 17:00,2021,2,4,17:00,1.1,,-2.5,,77,,0.0,,18.0,,9.0,,16.1,,100.07,,,,,,
786,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 18:00,2021,2,4,18:00,0.8,,-3.7,,72,,0.0,,17.0,,8.0,,16.1,,100.01,,,,,,
787,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 19:00,2021,2,4,19:00,0.6,,-3.5,,74,,0.0,,11.0,,8.0,,16.1,,99.89,,,,,,
788,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 20:00,2021,2,4,20:00,1.3,,-3.9,,68,,0.0,,10.0,,13.0,,16.1,,99.76,,,,,,
789,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 21:00,2021,2,4,21:00,2.0,,-2.7,,71,,0.0,,9.0,,21.0,,16.1,,99.51,,,,,,
790,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 22:00,2021,2,4,22:00,2.5,,-2.0,,72,,0.0,,8.0,,22.0,,16.1,,99.41,,,,,,
791,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-04 23:00,2021,2,4,23:00,2.8,,-2.4,,69,,0.0,,9.0,,18.0,,16.1,,99.31,,,,,,
792,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 00:00,2021,2,5,00:00,2.7,,-4.1,,61,,0.0,,13.0,,11.0,,16.1,,99.24,,,,,,
793,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 01:00,2021,2,5,01:00,0.4,,-0.2,,96,,0.8,,11.0,,13.0,,2.8,,99.01,,,,,,Snow
794,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 02:00,2021,2,5,02:00,1.3,,0.9,,97,,1.5,,11.0,,21.0,,8.1,,98.78,,,,,,Fog
795,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 03:00,2021,2,5,03:00,2.0,,1.3,,95,,0.2,,12.0,,18.0,,16.1,,98.61,,,,,,Rain
796,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 04:00,2021,2,5,04:00,2.5,,1.2,,91,,0.0,,15.0,,21.0,,16.1,,98.48,,,,,,Rain
797,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 05:00,2021,2,5,05:00,2.6,,1.3,,91,,0.0,,17.0,,28.0,,16.1,,98.39,,,,,,Rain
798,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 06:00,2021,2,5,06:00,2.5,,1.0,,90,,0.2,,21.0,,52.0,,16.1,,98.36,,,,,,Rain
799,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 07:00,2021,2,5,07:00,1.3,,-1.3,,83,,0.0,,23.0,,50.0,,16.1,,98.46,,,,,,Rain
800,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 08:00,2021,2,5,08:00,0.1,,-3.2,,79,,0.0,,24.0,,52.0,,16.1,,98.61,,,,,,Rain
801,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 09:00,2021,2,5,09:00,-0.5,,-4.3,,76,,0.0,,23.0,,50.0,,16.1,,98.74,,,,-9.0,,Snow
802,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 10:00,2021,2,5,10:00,-1.1,,-5.0,,75,,0.0,,24.0,,43.0,,16.1,,98.8,,,,-9.0,,Snow
803,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 11:00,2021,2,5,11:00,-1.8,,-6.0,,73,,0.0,,24.0,,50.0,,16.1,,98.92,,,,-11.0,,Snow
804,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 12:00,2021,2,5,12:00,-2.3,,-6.3,,74,,0.0,,23.0,,48.0,,16.1,,98.98,,,,-11.0,,Snow
805,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 13:00,2021,2,5,13:00,-2.6,,-7.2,,71,,0.0,,23.0,,54.0,,16.1,,98.99,,,,-12.0,,Snow
806,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 14:00,2021,2,5,14:00,-3.2,,-9.1,,64,,0.0,,24.0,,50.0,,16.1,,99.07,,,,-13.0,,Snow
807,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 15:00,2021,2,5,15:00,-3.8,,-10.3,,61,,0.0,,24.0,,48.0,,16.1,,99.19,,,,-13.0,,
808,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 16:00,2021,2,5,16:00,-4.4,,-10.8,,61,,0.0,,24.0,,48.0,,16.1,,99.27,,,,-14.0,,
809,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 17:00,2021,2,5,17:00,-4.9,,-11.5,,60,,0.0,,26.0,,50.0,,16.1,,99.36,,,,-15.0,,
810,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 18:00,2021,2,5,18:00,-5.7,,-12.3,,60,,0.0,,25.0,,37.0,,16.1,,99.48,,,,-15.0,,
811,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 19:00,2021,2,5,19:00,-6.1,,-12.9,,59,,0.0,,24.0,,45.0,,16.1,,99.47,,,,-16.0,,
812,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 20:00,2021,2,5,20:00,-5.8,,-11.9,,62,,0.0,,24.0,,43.0,,16.1,,99.52,,,,-15.0,,
813,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 21:00,2021,2,5,21:00,-5.9,,-12.7,,59,,0.0,,25.0,,46.0,,16.1,,99.56,,,,-16.0,,
814,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 22:00,2021,2,5,22:00,-5.7,,-11.5,,64,,0.0,,25.0,,41.0,,16.1,,99.62,,,,-15.0,,
815,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-05 23:00,2021,2,5,23:00,-5.5,,-11.9,,61,,0.0,,24.0,,41.0,,16.1,,99.63,,,,-15.0,,
816,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 00:00,2021,2,6,00:00,-5.3,,-11.3,,63,,0.0,,25.0,,34.0,,16.1,,99.6,,,,-14.0,,
817,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 01:00,2021,2,6,01:00,-5.5,,-12.0,,61,,0.0,,24.0,,45.0,,16.1,,99.59,,,,-15.0,,
818,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 02:00,2021,2,6,02:00,-6.0,,-12.3,,61,,0.0,,25.0,,37.0,,16.1,,99.62,,,,-15.0,,
819,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 03:00,2021,2,6,03:00,-6.2,,-11.7,,66,,0.0,,25.0,,37.0,,16.1,,99.7,,,,-15.0,,
820,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 04:00,2021,2,6,04:00,-6.8,,-11.8,,68,,0.0,,23.0,,41.0,,16.1,,99.77,,,,-17.0,,
821,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 05:00,2021,2,6,05:00,-6.9,,-11.1,,72,,0.0,,24.0,,39.0,,16.1,,99.9,,,,-17.0,,
822,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 06:00,2021,2,6,06:00,-7.2,,-11.6,,71,,0.0,,24.0,,45.0,,16.1,,99.97,,,,-18.0,,
823,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 07:00,2021,2,6,07:00,-7.0,,-11.6,,70,,0.0,,25.0,,37.0,,16.1,,100.05,,,,-16.0,,
824,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 08:00,2021,2,6,08:00,-7.4,,-12.1,,69,,0.0,,24.0,,45.0,,16.1,,100.18,,,,-18.0,,Snow
825,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 09:00,2021,2,6,09:00,-6.9,,-11.3,,71,,0.0,,24.0,,46.0,,16.1,,100.27,,,,-17.0,,
826,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 10:00,2021,2,6,10:00,-6.6,,-11.6,,68,,0.0,,24.0,,41.0,,16.1,,100.37,,,,-16.0,,
827,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 11:00,2021,2,6,11:00,-6.1,,-11.8,,65,,0.0,,24.0,,52.0,,16.1,,100.45,,,,-17.0,,
828,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 12:00,2021,2,6,12:00,-5.8,,-12.4,,60,,0.0,,25.0,,50.0,,16.1,,100.48,,,,-16.0,,
829,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-06 13:00,2021,2,6,13:00,-5.3,,-12.8,,56,,0.0,,25.0,,43.0,,16.1,,100.56,,,,-15.0,,
